"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"12857","0.653794s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","78193","1","5792","29312","58675 > 49214 [ACK] Seq=78193 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12858","0.653797s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","79641","1","7240","29312","58675 > 49214 [ACK] Seq=79641 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12859","0.653801s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","81089","1","8688","29312","58675 > 49214 [PSH, ACK] Seq=81089 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12860","0.653804s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","82537","1","10136","29312","58675 > 49214 [ACK] Seq=82537 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12861","0.653813s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","83985","1","11584","29312","58675 > 49214 [ACK] Seq=83985 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12862","0.653817s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","85433","1","13032","29312","58675 > 49214 [ACK] Seq=85433 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12863","0.653820s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","86881","1","14480","29312","58675 > 49214 [ACK] Seq=86881 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12864","0.653823s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","88329","1","15928","29312","58675 > 49214 [PSH, ACK] Seq=88329 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12865","0.653955s","0.000132s","192.168.0.41","192.168.0.42","TCP","1514","89777","1","17376","29312","58675 > 49214 [ACK] Seq=89777 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12866","0.653965s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","91225","1","18824","29312","58675 > 49214 [ACK] Seq=91225 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12867","0.653969s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","92673","1","20272","29312","58675 > 49214 [ACK] Seq=92673 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12868","0.653974s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","94121","1","21720","29312","58675 > 49214 [ACK] Seq=94121 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12869","0.653977s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","95569","1","23168","29312","58675 > 49214 [ACK] Seq=95569 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12870","0.653981s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","97017","1","24616","29312","58675 > 49214 [ACK] Seq=97017 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12871","0.653984s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","98465","1","26064","29312","58675 > 49214 [ACK] Seq=98465 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12872","0.653988s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","99913","1","27512","29312","58675 > 49214 [ACK] Seq=99913 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12873","0.653991s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","101361","1","28960","29312","58675 > 49214 [ACK] Seq=101361 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12874","0.653995s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","102809","1","30408","29312","58675 > 49214 [ACK] Seq=102809 Ack=1 Win=29312 Len=1448 TSval=29550008 TSecr=29571878"
"12875","0.656783s","0.002788s","192.168.0.42","192.168.0.41","TCP","66","1","104257","","117632","49214 > 58675 [FIN, ACK] Seq=1 Ack=104257 Win=117632 Len=0 TSval=29571879 TSecr=29550008"
"12876","0.657109s","0.000326s","192.168.0.41","192.168.0.42","TCP","1514","104257","2","1448","29312","58675 > 49214 [ACK] Seq=104257 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12877","0.657124s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","105705","2","2896","29312","58675 > 49214 [PSH, ACK] Seq=105705 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12878","0.657134s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","107153","","132992","49214 > 58675 [ACK] Seq=2 Ack=107153 Win=132992 Len=0 TSval=29571879 TSecr=29550008"
"12879","0.657137s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","107153","2","1448","29312","58675 > 49214 [ACK] Seq=107153 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12880","0.657142s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","108601","2","2896","29312","58675 > 49214 [ACK] Seq=108601 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12881","0.657146s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","110049","2","4344","29312","58675 > 49214 [ACK] Seq=110049 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12882","0.657150s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","111497","2","5792","29312","58675 > 49214 [ACK] Seq=111497 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12883","0.657153s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","112945","2","7240","29312","58675 > 49214 [ACK] Seq=112945 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12884","0.657157s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","114393","2","8688","29312","58675 > 49214 [ACK] Seq=114393 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12885","0.657161s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","115841","2","10136","29312","58675 > 49214 [ACK] Seq=115841 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12886","0.657164s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","117289","2","11584","29312","58675 > 49214 [ACK] Seq=117289 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12887","0.657168s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","118737","2","13032","29312","58675 > 49214 [ACK] Seq=118737 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12888","0.657172s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","120185","2","14480","29312","58675 > 49214 [ACK] Seq=120185 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12889","0.657175s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","121633","2","15928","29312","58675 > 49214 [ACK] Seq=121633 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12890","0.657179s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","123081","2","17376","29312","58675 > 49214 [ACK] Seq=123081 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12891","0.657183s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","124529","2","18824","29312","58675 > 49214 [ACK] Seq=124529 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12892","0.657186s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","125977","2","20272","29312","58675 > 49214 [ACK] Seq=125977 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12893","0.657194s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","127425","2","21720","29312","58675 > 49214 [ACK] Seq=127425 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12894","0.657199s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","128873","2","23168","29312","58675 > 49214 [ACK] Seq=128873 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12895","0.657203s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","130321","2","24616","29312","58675 > 49214 [ACK] Seq=130321 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12896","0.657206s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","131769","2","26064","29312","58675 > 49214 [ACK] Seq=131769 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12897","0.657210s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","133217","2","27512","29312","58675 > 49214 [ACK] Seq=133217 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12898","0.657358s","0.000148s","192.168.0.41","192.168.0.42","TCP","1514","134665","2","28960","29312","58675 > 49214 [ACK] Seq=134665 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12899","0.657366s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","136113","2","30408","29312","58675 > 49214 [ACK] Seq=136113 Ack=2 Win=29312 Len=1448 TSval=29550008 TSecr=29571879"
"12900","0.658921s","0.001555s","192.168.0.42","192.168.0.41","TCP","66","2","137561","","112640","49214 > 58675 [ACK] Seq=2 Ack=137561 Win=112640 Len=0 TSval=29571879 TSecr=29550008"
"12901","0.659260s","0.000339s","192.168.0.41","192.168.0.42","TCP","1514","137561","2","1448","29312","58675 > 49214 [ACK] Seq=137561 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12902","0.659271s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","139009","2","2896","29312","58675 > 49214 [ACK] Seq=139009 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12903","0.659275s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","140457","2","4344","29312","58675 > 49214 [ACK] Seq=140457 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12904","0.659279s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","141905","2","5792","29312","58675 > 49214 [ACK] Seq=141905 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12905","0.659291s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","143353","2","7240","29312","58675 > 49214 [ACK] Seq=143353 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12906","0.659296s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","144801","2","8688","29312","58675 > 49214 [ACK] Seq=144801 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12907","0.659301s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","146249","2","10136","29312","58675 > 49214 [ACK] Seq=146249 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12908","0.659306s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","147697","2","11584","29312","58675 > 49214 [ACK] Seq=147697 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12909","0.659311s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","149145","2","13032","29312","58675 > 49214 [ACK] Seq=149145 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12910","0.659316s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","150593","2","14480","29312","58675 > 49214 [ACK] Seq=150593 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12911","0.659321s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","152041","2","15928","29312","58675 > 49214 [ACK] Seq=152041 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12912","0.659326s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","153489","2","17376","29312","58675 > 49214 [ACK] Seq=153489 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12913","0.659331s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","154937","2","18824","29312","58675 > 49214 [ACK] Seq=154937 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12914","0.659336s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","156385","2","20272","29312","58675 > 49214 [ACK] Seq=156385 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12915","0.659340s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","157833","2","21720","29312","58675 > 49214 [ACK] Seq=157833 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12916","0.659346s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","159281","2","23168","29312","58675 > 49214 [ACK] Seq=159281 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12917","0.659356s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","160729","2","24616","29312","58675 > 49214 [ACK] Seq=160729 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12918","0.659362s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","162177","2","26064","29312","58675 > 49214 [ACK] Seq=162177 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12919","0.659368s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","163625","2","27512","29312","58675 > 49214 [PSH, ACK] Seq=163625 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12920","0.659375s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","165073","2","28960","29312","58675 > 49214 [ACK] Seq=165073 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12921","0.659380s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","166521","2","30408","29312","58675 > 49214 [ACK] Seq=166521 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12922","0.659480s","0.000100s","192.168.0.42","192.168.0.41","TCP","66","2","167969","","92416","49214 > 58675 [ACK] Seq=2 Ack=167969 Win=92416 Len=0 TSval=29571879 TSecr=29550009"
"12923","0.659682s","0.000202s","192.168.0.41","192.168.0.42","TCP","1514","167969","2","1448","29312","58675 > 49214 [ACK] Seq=167969 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12924","0.659697s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","169417","2","2896","29312","58675 > 49214 [ACK] Seq=169417 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12925","0.659706s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","170865","2","4344","29312","58675 > 49214 [ACK] Seq=170865 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12926","0.659712s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","172313","2","5792","29312","58675 > 49214 [ACK] Seq=172313 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12927","0.659719s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","173761","2","7240","29312","58675 > 49214 [ACK] Seq=173761 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12928","0.659726s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","175209","2","8688","29312","58675 > 49214 [ACK] Seq=175209 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12929","0.659733s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","176657","2","10136","29312","58675 > 49214 [ACK] Seq=176657 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12930","0.659740s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","178105","2","11584","29312","58675 > 49214 [ACK] Seq=178105 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12931","0.659747s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","179553","2","13032","29312","58675 > 49214 [ACK] Seq=179553 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12932","0.659754s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","181001","2","14480","29312","58675 > 49214 [ACK] Seq=181001 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12933","0.659762s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","182449","2","15928","29312","58675 > 49214 [ACK] Seq=182449 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12934","0.659768s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","183897","2","17376","29312","58675 > 49214 [ACK] Seq=183897 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12935","0.659775s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","185345","2","18824","29312","58675 > 49214 [ACK] Seq=185345 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12936","0.659947s","0.000172s","192.168.0.41","192.168.0.42","TCP","1514","186793","2","20272","29312","58675 > 49214 [ACK] Seq=186793 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12937","0.659957s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","188241","2","21720","29312","58675 > 49214 [ACK] Seq=188241 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12938","0.659962s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","189689","2","23168","29312","58675 > 49214 [ACK] Seq=189689 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12939","0.659966s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","191137","2","24616","29312","58675 > 49214 [ACK] Seq=191137 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12940","0.659970s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","192585","2","26064","29312","58675 > 49214 [ACK] Seq=192585 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12941","0.659974s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","194033","2","27512","29312","58675 > 49214 [ACK] Seq=194033 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12942","0.659977s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","195481","2","28960","29312","58675 > 49214 [ACK] Seq=195481 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12943","0.659981s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","196929","2","30408","29312","58675 > 49214 [PSH, ACK] Seq=196929 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12944","0.659985s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","198377","2","31856","29312","58675 > 49214 [ACK] Seq=198377 Ack=2 Win=29312 Len=1448 TSval=29550009 TSecr=29571879"
"12945","0.661327s","0.001342s","192.168.0.42","192.168.0.41","TCP","66","2","199825","","124416","49214 > 58675 [ACK] Seq=2 Ack=199825 Win=124416 Len=0 TSval=29571880 TSecr=29550009"
"12946","0.661648s","0.000321s","192.168.0.41","192.168.0.42","TCP","1514","199825","2","1448","29312","58675 > 49214 [ACK] Seq=199825 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12947","0.661659s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","201273","2","2896","29312","58675 > 49214 [ACK] Seq=201273 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12948","0.661670s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","202721","","139904","49214 > 58675 [ACK] Seq=2 Ack=202721 Win=139904 Len=0 TSval=29571880 TSecr=29550010"
"12949","0.661673s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","202721","2","1448","29312","58675 > 49214 [ACK] Seq=202721 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12950","0.661679s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","204169","2","2896","29312","58675 > 49214 [ACK] Seq=204169 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12951","0.661683s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","205617","2","4344","29312","58675 > 49214 [ACK] Seq=205617 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12952","0.661687s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","207065","2","5792","29312","58675 > 49214 [ACK] Seq=207065 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12953","0.661690s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","208513","2","7240","29312","58675 > 49214 [ACK] Seq=208513 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12954","0.661694s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","209961","2","8688","29312","58675 > 49214 [ACK] Seq=209961 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12955","0.661697s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","211409","2","10136","29312","58675 > 49214 [ACK] Seq=211409 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12956","0.661701s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","212857","2","11584","29312","58675 > 49214 [ACK] Seq=212857 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12957","0.661704s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","214305","2","13032","29312","58675 > 49214 [ACK] Seq=214305 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12958","0.661708s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","215753","2","14480","29312","58675 > 49214 [ACK] Seq=215753 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12959","0.661720s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","217201","2","15928","29312","58675 > 49214 [ACK] Seq=217201 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12960","0.661724s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","218649","2","17376","29312","58675 > 49214 [ACK] Seq=218649 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12961","0.661729s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","220097","2","18824","29312","58675 > 49214 [ACK] Seq=220097 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12962","0.661734s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","221545","2","20272","29312","58675 > 49214 [ACK] Seq=221545 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12963","0.661744s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","222993","2","21720","29312","58675 > 49214 [ACK] Seq=222993 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12964","0.661749s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","224441","2","23168","29312","58675 > 49214 [ACK] Seq=224441 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12965","0.661754s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","225889","2","24616","29312","58675 > 49214 [ACK] Seq=225889 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12966","0.661759s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","227337","2","26064","29312","58675 > 49214 [ACK] Seq=227337 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12967","0.661764s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","228785","2","27512","29312","58675 > 49214 [ACK] Seq=228785 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12968","0.661769s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","230233","2","28960","29312","58675 > 49214 [PSH, ACK] Seq=230233 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12969","0.661794s","0.000025s","192.168.0.42","192.168.0.41","TCP","66","2","231681","","120576","49214 > 58675 [ACK] Seq=2 Ack=231681 Win=120576 Len=0 TSval=29571880 TSecr=29550010"
"12970","0.661898s","0.000104s","192.168.0.41","192.168.0.42","TCP","1514","231681","2","1448","29312","58675 > 49214 [ACK] Seq=231681 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12971","0.661905s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","233129","2","2896","29312","58675 > 49214 [ACK] Seq=233129 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12972","0.661929s","0.000024s","192.168.0.42","192.168.0.41","TCP","66","2","234577","","118656","49214 > 58675 [ACK] Seq=2 Ack=234577 Win=118656 Len=0 TSval=29571880 TSecr=29550010"
"12973","0.662149s","0.000220s","192.168.0.41","192.168.0.42","TCP","1514","234577","2","1448","29312","58675 > 49214 [ACK] Seq=234577 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12974","0.662158s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","236025","2","2896","29312","58675 > 49214 [ACK] Seq=236025 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12975","0.662163s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","237473","2","4344","29312","58675 > 49214 [ACK] Seq=237473 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12976","0.662168s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","238921","2","5792","29312","58675 > 49214 [ACK] Seq=238921 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12977","0.662171s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","240369","2","7240","29312","58675 > 49214 [ACK] Seq=240369 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12978","0.662177s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","241817","2","8688","29312","58675 > 49214 [ACK] Seq=241817 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12979","0.662181s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","243265","2","10136","29312","58675 > 49214 [ACK] Seq=243265 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12980","0.662185s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","244713","2","11584","29312","58675 > 49214 [ACK] Seq=244713 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12981","0.662189s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","246161","2","13032","29312","58675 > 49214 [ACK] Seq=246161 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12982","0.662193s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","247609","2","14480","29312","58675 > 49214 [ACK] Seq=247609 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12983","0.662196s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","249057","2","15928","29312","58675 > 49214 [ACK] Seq=249057 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12984","0.662200s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","250505","2","17376","29312","58675 > 49214 [ACK] Seq=250505 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12985","0.662204s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","251953","2","18824","29312","58675 > 49214 [ACK] Seq=251953 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12986","0.662207s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","253401","2","20272","29312","58675 > 49214 [ACK] Seq=253401 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
"12987","0.662211s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","254849","2","21720","29312","58675 > 49214 [ACK] Seq=254849 Ack=2 Win=29312 Len=1448 TSval=29550010 TSecr=29571880"
