"No.","Time","D_Time","Source","Destination","s_port","d_port","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"441","0.023288s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","395305","1","2896","29312","[TCP segment of a reassembled PDU]"
"442","0.023298s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","396753","","2920","http > 49557 [ACK] Seq=1 Ack=396753 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"443","0.023412s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","396753","1","1448","29312","[TCP segment of a reassembled PDU]"
"444","0.023462s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","398201","1","2896","29312","[TCP segment of a reassembled PDU]"
"445","0.023471s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","399649","","2920","http > 49557 [ACK] Seq=1 Ack=399649 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"446","0.023608s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","399649","1","1448","29312","[TCP segment of a reassembled PDU]"
"447","0.023615s","0.000007s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","401097","1","2896","29312","[TCP segment of a reassembled PDU]"
"448","0.023625s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","402545","","2920","http > 49557 [ACK] Seq=1 Ack=402545 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"449","0.023738s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","402545","1","1448","29312","[TCP segment of a reassembled PDU]"
"450","0.023789s","0.000051s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","403993","1","2896","29312","[TCP segment of a reassembled PDU]"
"451","0.023797s","0.000008s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","405441","","2920","http > 49557 [ACK] Seq=1 Ack=405441 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"452","0.023935s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","405441","1","1448","29312","[TCP segment of a reassembled PDU]"
"453","0.023943s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","406889","1","2896","29312","[TCP segment of a reassembled PDU]"
"454","0.023953s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","408337","","2920","http > 49557 [ACK] Seq=1 Ack=408337 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"455","0.024065s","0.000112s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","408337","1","1448","29312","[TCP segment of a reassembled PDU]"
"456","0.024115s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","409785","1","2896","29312","[TCP segment of a reassembled PDU]"
"457","0.024124s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","411233","","2920","http > 49557 [ACK] Seq=1 Ack=411233 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"458","0.024261s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","411233","1","1448","29312","[TCP segment of a reassembled PDU]"
"459","0.024269s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","412681","1","2896","29312","[TCP segment of a reassembled PDU]"
"460","0.024278s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","414129","","2920","http > 49557 [ACK] Seq=1 Ack=414129 Win=2920 Len=0 TSval=1066141 TSecr=1069745"
"461","0.024394s","0.000116s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","414129","1","1448","29312","[TCP segment of a reassembled PDU]"
"462","0.024444s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","415577","1","2896","29312","[TCP segment of a reassembled PDU]"
"463","0.024453s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","417025","","2920","http > 49557 [ACK] Seq=1 Ack=417025 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"464","0.024590s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","417025","1","1448","29312","[TCP segment of a reassembled PDU]"
"465","0.024598s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","418473","1","2896","29312","[TCP segment of a reassembled PDU]"
"466","0.024608s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","419921","","2920","http > 49557 [ACK] Seq=1 Ack=419921 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"467","0.024724s","0.000116s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","419921","1","1448","29312","[TCP segment of a reassembled PDU]"
"468","0.024774s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","421369","1","2896","29312","[TCP segment of a reassembled PDU]"
"469","0.024783s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","422817","","2920","http > 49557 [ACK] Seq=1 Ack=422817 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"470","0.024920s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","422817","1","1448","29312","[TCP segment of a reassembled PDU]"
"471","0.024928s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","424265","1","2896","29312","[TCP segment of a reassembled PDU]"
"472","0.024938s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","425713","","2920","http > 49557 [ACK] Seq=1 Ack=425713 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"473","0.025053s","0.000115s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","425713","1","1448","29312","[TCP segment of a reassembled PDU]"
"474","0.025103s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","427161","1","2896","29312","[TCP segment of a reassembled PDU]"
"475","0.025112s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","428609","","2920","http > 49557 [ACK] Seq=1 Ack=428609 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"476","0.025249s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","428609","1","1448","29312","[TCP segment of a reassembled PDU]"
"477","0.025257s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","430057","1","2896","29312","[TCP segment of a reassembled PDU]"
"478","0.025267s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","431505","","2920","http > 49557 [ACK] Seq=1 Ack=431505 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"479","0.025380s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","431505","1","1448","29312","[TCP segment of a reassembled PDU]"
"480","0.025430s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","432953","1","2896","29312","[TCP segment of a reassembled PDU]"
"481","0.025440s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","434401","","2920","http > 49557 [ACK] Seq=1 Ack=434401 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"482","0.025577s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","434401","1","1448","29312","[TCP segment of a reassembled PDU]"
"483","0.025587s","0.000010s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","435849","1","2896","29312","[TCP segment of a reassembled PDU]"
"484","0.025597s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","437297","","2920","http > 49557 [ACK] Seq=1 Ack=437297 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"485","0.025711s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","437297","1","1448","29312","[TCP segment of a reassembled PDU]"
"486","0.025760s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","438745","1","2896","29312","[TCP segment of a reassembled PDU]"
"487","0.025770s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","440193","","2920","http > 49557 [ACK] Seq=1 Ack=440193 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"488","0.025908s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","440193","1","1448","29312","[TCP segment of a reassembled PDU]"
"489","0.025917s","0.000009s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","441641","1","2896","29312","[TCP segment of a reassembled PDU]"
"490","0.025927s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","443089","","2920","http > 49557 [ACK] Seq=1 Ack=443089 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"491","0.026039s","0.000112s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","443089","1","1448","29312","[TCP segment of a reassembled PDU]"
"492","0.026089s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","444537","1","2896","29312","[TCP segment of a reassembled PDU]"
"493","0.026099s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","445985","","2920","http > 49557 [ACK] Seq=1 Ack=445985 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"494","0.026238s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","445985","1","1448","29312","[TCP segment of a reassembled PDU]"
"495","0.026246s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","447433","1","2896","29312","[TCP segment of a reassembled PDU]"
"496","0.026256s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","448881","","2920","http > 49557 [ACK] Seq=1 Ack=448881 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"497","0.026370s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","448881","1","1448","29312","[TCP segment of a reassembled PDU]"
"498","0.026419s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","450329","1","2896","29312","[TCP segment of a reassembled PDU]"
"499","0.026429s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","451777","","2920","http > 49557 [ACK] Seq=1 Ack=451777 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"500","0.026565s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","451777","1","1448","29312","[TCP segment of a reassembled PDU]"
"501","0.026573s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","453225","1","2896","29312","[TCP segment of a reassembled PDU]"
"502","0.026582s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","454673","","2920","http > 49557 [ACK] Seq=1 Ack=454673 Win=2920 Len=0 TSval=1066141 TSecr=1069746"
"503","0.026698s","0.000116s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","454673","1","1448","29312","[TCP segment of a reassembled PDU]"
"504","0.026747s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","456121","1","2896","29312","[TCP segment of a reassembled PDU]"
"505","0.026756s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","457569","","2920","http > 49557 [ACK] Seq=1 Ack=457569 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"506","0.026895s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","457569","1","1448","29312","[TCP segment of a reassembled PDU]"
"507","0.026903s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","459017","1","2896","29312","[TCP segment of a reassembled PDU]"
"508","0.026913s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","460465","","2920","http > 49557 [ACK] Seq=1 Ack=460465 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"509","0.027026s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","460465","1","1448","29312","[TCP segment of a reassembled PDU]"
"510","0.027076s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","461913","1","2896","29312","[TCP segment of a reassembled PDU]"
"511","0.027086s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","463361","","2920","http > 49557 [ACK] Seq=1 Ack=463361 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"512","0.027221s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","463361","1","1448","29312","[TCP segment of a reassembled PDU]"
"513","0.027229s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","464809","1","2896","29312","[TCP segment of a reassembled PDU]"
"514","0.027240s","0.000011s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","466257","","2920","http > 49557 [ACK] Seq=1 Ack=466257 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"515","0.027375s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","466257","1","1448","29312","[TCP segment of a reassembled PDU]"
"516","0.027425s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","467705","1","2896","29312","[TCP segment of a reassembled PDU]"
"517","0.027434s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","469153","","2920","http > 49557 [ACK] Seq=1 Ack=469153 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"518","0.027571s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","469153","1","1448","29312","[TCP segment of a reassembled PDU]"
"519","0.027579s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","470601","1","2896","29312","[TCP segment of a reassembled PDU]"
"520","0.027589s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","472049","","2920","http > 49557 [ACK] Seq=1 Ack=472049 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"521","0.027703s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","472049","1","1448","29312","[TCP segment of a reassembled PDU]"
"522","0.027753s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","473497","1","2896","29312","[TCP segment of a reassembled PDU]"
"523","0.027762s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","474945","","2920","http > 49557 [ACK] Seq=1 Ack=474945 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"524","0.027901s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","474945","1","1448","29312","[TCP segment of a reassembled PDU]"
"525","0.027909s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","476393","1","2896","29312","[TCP segment of a reassembled PDU]"
"526","0.027919s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","477841","","2920","http > 49557 [ACK] Seq=1 Ack=477841 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"527","0.028032s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","477841","1","1448","29312","[TCP segment of a reassembled PDU]"
"528","0.028082s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","479289","1","2896","29312","[TCP segment of a reassembled PDU]"
"529","0.028091s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","480737","","2920","http > 49557 [ACK] Seq=1 Ack=480737 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"530","0.028227s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","480737","1","1448","29312","[TCP segment of a reassembled PDU]"
"531","0.028235s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","482185","1","2896","29312","[TCP segment of a reassembled PDU]"
"532","0.028245s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","483633","","2920","http > 49557 [ACK] Seq=1 Ack=483633 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"533","0.028359s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","483633","1","1448","29312","[TCP segment of a reassembled PDU]"
"534","0.028409s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","485081","1","2896","29312","[TCP segment of a reassembled PDU]"
"535","0.028418s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","486529","","2920","http > 49557 [ACK] Seq=1 Ack=486529 Win=2920 Len=0 TSval=1066142 TSecr=1069746"
"536","0.028557s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","486529","1","1448","29312","[TCP segment of a reassembled PDU]"
"537","0.028565s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","487977","1","2896","29312","[TCP segment of a reassembled PDU]"
"538","0.028574s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","489425","","2920","http > 49557 [ACK] Seq=1 Ack=489425 Win=2920 Len=0 TSval=1066142 TSecr=1069747"
"539","0.028688s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","489425","1","1448","29312","[TCP segment of a reassembled PDU]"
"540","0.028738s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","490873","1","2896","29312","[TCP segment of a reassembled PDU]"
"541","0.028747s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","492321","","2920","http > 49557 [ACK] Seq=1 Ack=492321 Win=2920 Len=0 TSval=1066142 TSecr=1069747"
"542","0.028885s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","492321","1","1448","29312","[TCP segment of a reassembled PDU]"
"543","0.028893s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","493769","1","2896","29312","[TCP segment of a reassembled PDU]"
"544","0.028902s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","495217","","2920","http > 49557 [ACK] Seq=1 Ack=495217 Win=2920 Len=0 TSval=1066142 TSecr=1069747"
"545","0.029016s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","495217","1","1448","29312","[TCP segment of a reassembled PDU]"
"546","0.029066s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","496665","1","2896","29312","[TCP segment of a reassembled PDU]"
"547","0.029075s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","498113","","2920","http > 49557 [ACK] Seq=1 Ack=498113 Win=2920 Len=0 TSval=1066142 TSecr=1069747"
"548","0.029215s","0.000140s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","498113","1","1448","29312","[TCP segment of a reassembled PDU]"
