"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"915","12.250348s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","834049","","816768","49200 > 33947 [ACK] Seq=2 Ack=834049 Win=816768 Len=0 TSval=4226906 TSecr=127201309"
"916","12.250349s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","834049","2","1448","29312","33947 > 49200 [ACK] Seq=834049 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"917","12.250355s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","835497","","819584","49200 > 33947 [ACK] Seq=2 Ack=835497 Win=819584 Len=0 TSval=4226906 TSecr=127201309"
"918","12.250356s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","835497","2","1448","29312","33947 > 49200 [ACK] Seq=835497 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"919","12.250361s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","836945","","822528","49200 > 33947 [ACK] Seq=2 Ack=836945 Win=822528 Len=0 TSval=4226906 TSecr=127201309"
"920","12.250362s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","836945","2","1448","29312","33947 > 49200 [ACK] Seq=836945 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"921","12.250368s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","838393","","825472","49200 > 33947 [ACK] Seq=2 Ack=838393 Win=825472 Len=0 TSval=4226906 TSecr=127201309"
"922","12.250369s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","838393","2","1448","29312","33947 > 49200 [ACK] Seq=838393 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"923","12.250375s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","839841","","828288","49200 > 33947 [ACK] Seq=2 Ack=839841 Win=828288 Len=0 TSval=4226906 TSecr=127201309"
"924","12.250376s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","839841","2","1448","29312","33947 > 49200 [ACK] Seq=839841 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"925","12.250381s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","841289","","831232","49200 > 33947 [ACK] Seq=2 Ack=841289 Win=831232 Len=0 TSval=4226906 TSecr=127201309"
"926","12.250387s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","841289","2","1448","29312","33947 > 49200 [ACK] Seq=841289 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"927","12.250394s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","842737","","834048","49200 > 33947 [ACK] Seq=2 Ack=842737 Win=834048 Len=0 TSval=4226906 TSecr=127201309"
"928","12.250395s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","842737","2","1448","29312","33947 > 49200 [ACK] Seq=842737 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"929","12.250401s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","844185","","836992","49200 > 33947 [ACK] Seq=2 Ack=844185 Win=836992 Len=0 TSval=4226906 TSecr=127201309"
"930","12.250402s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","844185","2","1448","29312","33947 > 49200 [PSH, ACK] Seq=844185 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"931","12.250407s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","845633","","839936","49200 > 33947 [ACK] Seq=2 Ack=845633 Win=839936 Len=0 TSval=4226906 TSecr=127201309"
"932","12.250409s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","845633","2","1448","29312","33947 > 49200 [ACK] Seq=845633 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"933","12.250414s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","847081","","842752","49200 > 33947 [ACK] Seq=2 Ack=847081 Win=842752 Len=0 TSval=4226906 TSecr=127201309"
"934","12.250416s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","847081","2","1448","29312","33947 > 49200 [ACK] Seq=847081 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"935","12.250421s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","848529","","845696","49200 > 33947 [ACK] Seq=2 Ack=848529 Win=845696 Len=0 TSval=4226906 TSecr=127201309"
"936","12.250423s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","848529","2","1448","29312","33947 > 49200 [ACK] Seq=848529 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"937","12.250428s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","849977","","848640","49200 > 33947 [ACK] Seq=2 Ack=849977 Win=848640 Len=0 TSval=4226906 TSecr=127201309"
"938","12.250429s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","849977","2","1448","29312","33947 > 49200 [ACK] Seq=849977 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"939","12.250435s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","851425","","851456","49200 > 33947 [ACK] Seq=2 Ack=851425 Win=851456 Len=0 TSval=4226906 TSecr=127201309"
"940","12.250436s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","851425","2","1448","29312","33947 > 49200 [ACK] Seq=851425 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"941","12.250441s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","852873","","854400","49200 > 33947 [ACK] Seq=2 Ack=852873 Win=854400 Len=0 TSval=4226906 TSecr=127201309"
"942","12.250442s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","852873","2","1448","29312","33947 > 49200 [ACK] Seq=852873 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"943","12.250448s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","854321","","857216","49200 > 33947 [ACK] Seq=2 Ack=854321 Win=857216 Len=0 TSval=4226906 TSecr=127201309"
"944","12.250449s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","854321","2","1448","29312","33947 > 49200 [ACK] Seq=854321 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"945","12.250455s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","855769","","860160","49200 > 33947 [ACK] Seq=2 Ack=855769 Win=860160 Len=0 TSval=4226906 TSecr=127201309"
"946","12.250456s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","855769","2","1448","29312","33947 > 49200 [ACK] Seq=855769 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"947","12.250461s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","857217","","863104","49200 > 33947 [ACK] Seq=2 Ack=857217 Win=863104 Len=0 TSval=4226906 TSecr=127201309"
"948","12.250462s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","857217","2","1448","29312","33947 > 49200 [ACK] Seq=857217 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"949","12.250468s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","858665","","865920","49200 > 33947 [ACK] Seq=2 Ack=858665 Win=865920 Len=0 TSval=4226906 TSecr=127201309"
"950","12.250469s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","858665","2","1448","29312","33947 > 49200 [ACK] Seq=858665 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"951","12.250474s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","860113","","868864","49200 > 33947 [ACK] Seq=2 Ack=860113 Win=868864 Len=0 TSval=4226906 TSecr=127201309"
"952","12.250476s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","860113","2","1448","29312","33947 > 49200 [ACK] Seq=860113 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"953","12.250480s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","861561","","871808","49200 > 33947 [ACK] Seq=2 Ack=861561 Win=871808 Len=0 TSval=4226906 TSecr=127201309"
"954","12.250481s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","861561","2","1448","29312","33947 > 49200 [ACK] Seq=861561 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"955","12.250486s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","863009","","874624","49200 > 33947 [ACK] Seq=2 Ack=863009 Win=874624 Len=0 TSval=4226906 TSecr=127201309"
"956","12.250487s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","863009","2","1448","29312","33947 > 49200 [ACK] Seq=863009 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"957","12.250493s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","864457","","877568","49200 > 33947 [ACK] Seq=2 Ack=864457 Win=877568 Len=0 TSval=4226906 TSecr=127201309"
"958","12.250499s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","864457","2","1448","29312","33947 > 49200 [ACK] Seq=864457 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"959","12.250504s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","865905","","880384","49200 > 33947 [ACK] Seq=2 Ack=865905 Win=880384 Len=0 TSval=4226906 TSecr=127201309"
"960","12.250506s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","865905","2","1448","29312","33947 > 49200 [ACK] Seq=865905 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"961","12.250512s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","867353","","883328","49200 > 33947 [ACK] Seq=2 Ack=867353 Win=883328 Len=0 TSval=4226906 TSecr=127201309"
"962","12.250767s","0.000255s","192.168.0.41","192.168.0.42","TCP","1514","867353","2","1448","29312","33947 > 49200 [ACK] Seq=867353 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"963","12.250776s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","868801","","886272","49200 > 33947 [ACK] Seq=2 Ack=868801 Win=886272 Len=0 TSval=4226906 TSecr=127201309"
"964","12.250777s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","868801","2","1448","29312","33947 > 49200 [ACK] Seq=868801 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"965","12.250783s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","870249","","889088","49200 > 33947 [ACK] Seq=2 Ack=870249 Win=889088 Len=0 TSval=4226906 TSecr=127201309"
"966","12.250785s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","870249","2","1448","29312","33947 > 49200 [ACK] Seq=870249 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"967","12.250788s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","871697","2","2896","29312","33947 > 49200 [ACK] Seq=871697 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"968","12.250790s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","873145","2","4344","29312","33947 > 49200 [ACK] Seq=873145 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"969","12.250792s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","871697","","892032","49200 > 33947 [ACK] Seq=2 Ack=871697 Win=892032 Len=0 TSval=4226906 TSecr=127201309"
"970","12.250793s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","874593","2","4344","29312","33947 > 49200 [ACK] Seq=874593 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"971","12.250796s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","876041","2","5792","29312","33947 > 49200 [ACK] Seq=876041 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"972","12.250796s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","873145","","894976","49200 > 33947 [ACK] Seq=2 Ack=873145 Win=894976 Len=0 TSval=4226906 TSecr=127201309"
"973","12.250799s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","877489","2","5792","29312","33947 > 49200 [ACK] Seq=877489 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"974","12.250800s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","874593","","897792","49200 > 33947 [ACK] Seq=2 Ack=874593 Win=897792 Len=0 TSval=4226906 TSecr=127201309"
"975","12.250801s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","878937","2","5792","29312","33947 > 49200 [ACK] Seq=878937 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"976","12.250804s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","880385","2","7240","29312","33947 > 49200 [ACK] Seq=880385 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"977","12.250804s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","876041","","900736","49200 > 33947 [ACK] Seq=2 Ack=876041 Win=900736 Len=0 TSval=4226906 TSecr=127201309"
"978","12.250806s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","881833","2","7240","29312","33947 > 49200 [ACK] Seq=881833 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"979","12.250807s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","877489","","903552","49200 > 33947 [ACK] Seq=2 Ack=877489 Win=903552 Len=0 TSval=4226906 TSecr=127201309"
"980","12.250808s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","883281","2","7240","29312","33947 > 49200 [ACK] Seq=883281 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"981","12.250811s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","884729","2","8688","29312","33947 > 49200 [ACK] Seq=884729 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"982","12.250811s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","878937","","906496","49200 > 33947 [ACK] Seq=2 Ack=878937 Win=906496 Len=0 TSval=4226906 TSecr=127201309"
"983","12.250813s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","886177","2","8688","29312","33947 > 49200 [ACK] Seq=886177 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"984","12.250815s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","880385","","909440","49200 > 33947 [ACK] Seq=2 Ack=880385 Win=909440 Len=0 TSval=4226906 TSecr=127201309"
"985","12.250816s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","887625","2","8688","29312","33947 > 49200 [ACK] Seq=887625 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"986","12.250818s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","889073","2","10136","29312","33947 > 49200 [ACK] Seq=889073 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"987","12.250818s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","881833","","912256","49200 > 33947 [ACK] Seq=2 Ack=881833 Win=912256 Len=0 TSval=4226906 TSecr=127201309"
"988","12.250822s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","883281","","915200","49200 > 33947 [ACK] Seq=2 Ack=883281 Win=915200 Len=0 TSval=4226906 TSecr=127201309"
"989","12.250824s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","890521","2","8688","29312","33947 > 49200 [ACK] Seq=890521 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"990","12.250825s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","884729","","917504","49200 > 33947 [ACK] Seq=2 Ack=884729 Win=917504 Len=0 TSval=4226906 TSecr=127201309"
"991","12.250827s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","891969","2","8688","29312","33947 > 49200 [ACK] Seq=891969 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"992","12.250830s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","893417","2","10136","29312","33947 > 49200 [ACK] Seq=893417 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"993","12.250834s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","894865","2","11584","29312","33947 > 49200 [ACK] Seq=894865 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"994","12.250836s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","896313","2","13032","29312","33947 > 49200 [ACK] Seq=896313 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"995","12.250839s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","897761","2","14480","29312","33947 > 49200 [ACK] Seq=897761 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"996","12.250843s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","899209","2","15928","29312","33947 > 49200 [ACK] Seq=899209 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"997","12.250847s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","900657","2","17376","29312","33947 > 49200 [ACK] Seq=900657 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"998","12.250850s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","902105","2","18824","29312","33947 > 49200 [ACK] Seq=902105 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"999","12.250850s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","900657","","906880","49200 > 33947 [ACK] Seq=2 Ack=900657 Win=906880 Len=0 TSval=4226906 TSecr=127201309"
"1000","12.250852s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","903553","2","4344","29312","33947 > 49200 [ACK] Seq=903553 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1001","12.250855s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","905001","2","5792","29312","33947 > 49200 [ACK] Seq=905001 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1002","12.250871s","0.000016s","192.168.0.42","192.168.0.41","TCP","66","2","906449","","903040","49200 > 33947 [ACK] Seq=2 Ack=906449 Win=903040 Len=0 TSval=4226906 TSecr=127201309"
"1003","12.251016s","0.000145s","192.168.0.41","192.168.0.42","TCP","1514","906449","2","1448","29312","33947 > 49200 [ACK] Seq=906449 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1004","12.251023s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","907897","2","2896","29312","33947 > 49200 [ACK] Seq=907897 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1005","12.251026s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","909345","2","4344","29312","33947 > 49200 [ACK] Seq=909345 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1006","12.251028s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","910793","2","5792","29312","33947 > 49200 [ACK] Seq=910793 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1007","12.251031s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","909345","","918528","49200 > 33947 [ACK] Seq=2 Ack=909345 Win=918528 Len=0 TSval=4226906 TSecr=127201309"
"1008","12.251031s","0.000000s","192.168.0.41","192.168.0.42","TCP","1514","912241","2","4344","29312","33947 > 49200 [ACK] Seq=912241 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1009","12.251033s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","913689","2","5792","29312","33947 > 49200 [ACK] Seq=913689 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1010","12.251041s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","915137","2","7240","29312","33947 > 49200 [ACK] Seq=915137 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1011","12.251044s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","916585","2","8688","29312","33947 > 49200 [ACK] Seq=916585 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1012","12.251048s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","918033","2","10136","29312","33947 > 49200 [ACK] Seq=918033 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1013","12.251051s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","919481","2","11584","29312","33947 > 49200 [ACK] Seq=919481 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1014","12.251053s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","918033","","912640","49200 > 33947 [ACK] Seq=2 Ack=918033 Win=912640 Len=0 TSval=4226906 TSecr=127201309"
"1015","12.251053s","0.000000s","192.168.0.41","192.168.0.42","TCP","1514","920929","2","4344","29312","33947 > 49200 [ACK] Seq=920929 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1016","12.251057s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","922377","2","5792","29312","33947 > 49200 [ACK] Seq=922377 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1017","12.251059s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","923825","2","7240","29312","33947 > 49200 [ACK] Seq=923825 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1018","12.251062s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","925273","2","8688","29312","33947 > 49200 [ACK] Seq=925273 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1019","12.251065s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","926721","2","10136","29312","33947 > 49200 [ACK] Seq=926721 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1020","12.251076s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","928169","","905856","49200 > 33947 [ACK] Seq=2 Ack=928169 Win=905856 Len=0 TSval=4226906 TSecr=127201309"
"1021","12.251266s","0.000190s","192.168.0.41","192.168.0.42","TCP","1514","928169","2","1448","29312","33947 > 49200 [ACK] Seq=928169 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1022","12.251276s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","929617","","922368","49200 > 33947 [ACK] Seq=2 Ack=929617 Win=922368 Len=0 TSval=4226906 TSecr=127201309"
"1023","12.251278s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","929617","2","1448","29312","33947 > 49200 [ACK] Seq=929617 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1024","12.251282s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","931065","2","2896","29312","33947 > 49200 [ACK] Seq=931065 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1025","12.251286s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","932513","2","4344","29312","33947 > 49200 [ACK] Seq=932513 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1026","12.251288s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","933961","2","5792","29312","33947 > 49200 [ACK] Seq=933961 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1027","12.251289s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","932513","","920448","49200 > 33947 [ACK] Seq=2 Ack=932513 Win=920448 Len=0 TSval=4226906 TSecr=127201309"
"1028","12.251291s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","935409","2","4344","29312","33947 > 49200 [ACK] Seq=935409 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1029","12.251294s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","936857","2","5792","29312","33947 > 49200 [ACK] Seq=936857 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1030","12.251297s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","938305","2","7240","29312","33947 > 49200 [ACK] Seq=938305 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1031","12.251300s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","939753","2","8688","29312","33947 > 49200 [ACK] Seq=939753 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1032","12.251303s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","941201","2","10136","29312","33947 > 49200 [PSH, ACK] Seq=941201 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1033","12.251307s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","942649","2","11584","29312","33947 > 49200 [ACK] Seq=942649 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1034","12.251310s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","944097","2","13032","29312","33947 > 49200 [ACK] Seq=944097 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1035","12.251311s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","942649","","913536","49200 > 33947 [ACK] Seq=2 Ack=942649 Win=913536 Len=0 TSval=4226906 TSecr=127201309"
"1036","12.251312s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","945545","2","4344","29312","33947 > 49200 [ACK] Seq=945545 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1037","12.251316s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","946993","2","5792","29312","33947 > 49200 [ACK] Seq=946993 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1038","12.251319s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","948441","2","7240","29312","33947 > 49200 [PSH, ACK] Seq=948441 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1039","12.251322s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","949889","2","8688","29312","33947 > 49200 [ACK] Seq=949889 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1040","12.251328s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","951337","2","10136","29312","33947 > 49200 [ACK] Seq=951337 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1041","12.251331s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","952785","2","11584","29312","33947 > 49200 [ACK] Seq=952785 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1042","12.251332s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","951337","","907776","49200 > 33947 [ACK] Seq=2 Ack=951337 Win=907776 Len=0 TSval=4226906 TSecr=127201309"
"1043","12.251334s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","954233","2","4344","29312","33947 > 49200 [ACK] Seq=954233 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1044","12.251337s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","955681","2","5792","29312","33947 > 49200 [ACK] Seq=955681 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1045","12.251354s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","957129","","903936","49200 > 33947 [ACK] Seq=2 Ack=957129 Win=903936 Len=0 TSval=4226906 TSecr=127201309"
"1046","12.251517s","0.000163s","192.168.0.41","192.168.0.42","TCP","1514","957129","2","1448","29312","33947 > 49200 [ACK] Seq=957129 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1047","12.251527s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","958577","","926720","49200 > 33947 [ACK] Seq=2 Ack=958577 Win=926720 Len=0 TSval=4226906 TSecr=127201309"
"1048","12.251528s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","958577","2","1448","29312","33947 > 49200 [ACK] Seq=958577 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
