"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"4446","0.175371s","0.000059s","192.168.0.41","192.168.0.42","TCP","1514","768889","2","10136","29312","60973 > 49204 [ACK] Seq=768889 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4447","0.175377s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","770337","2","11584","29312","60973 > 49204 [ACK] Seq=770337 Ack=2 Win=29312 Len=1448 TSval=158668 TSecr=180612"
"4448","0.178474s","0.003097s","192.168.0.42","192.168.0.41","TCP","66","2","771785","","4352","49204 > 60973 [ACK] Seq=2 Ack=771785 Win=4352 Len=0 TSval=180612 TSecr=158668"
"4449","0.178620s","0.000146s","192.168.0.41","192.168.0.42","TCP","1514","771785","2","1448","29312","60973 > 49204 [ACK] Seq=771785 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180612"
"4450","0.178636s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","773233","2","2896","29312","60973 > 49204 [ACK] Seq=773233 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180612"
"4451","0.178643s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","774681","2","4344","29312","60973 > 49204 [ACK] Seq=774681 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180612"
"4452","0.178856s","0.000213s","192.168.0.42","192.168.0.41","TCP","66","2","776129","","1536","49204 > 60973 [ACK] Seq=2 Ack=776129 Win=1536 Len=0 TSval=180612 TSecr=158669"
"4453","0.178971s","0.000115s","192.168.0.41","192.168.0.42","TCP","1514","776129","2","1448","29312","60973 > 49204 [ACK] Seq=776129 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180612"
"4454","0.179111s","0.000140s","192.168.0.42","192.168.0.41","TCP","66","2","777577","","17920","49204 > 60973 [ACK] Seq=2 Ack=777577 Win=17920 Len=0 TSval=180613 TSecr=158669"
"4455","0.179263s","0.000152s","192.168.0.41","192.168.0.42","TCP","1514","777577","2","1448","29312","60973 > 49204 [ACK] Seq=777577 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4456","0.179276s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","779025","2","2896","29312","60973 > 49204 [ACK] Seq=779025 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4457","0.179286s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","780473","2","4344","29312","60973 > 49204 [ACK] Seq=780473 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4458","0.179295s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","781921","2","5792","29312","60973 > 49204 [ACK] Seq=781921 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4459","0.179313s","0.000018s","192.168.0.41","192.168.0.42","TCP","1514","783369","2","7240","29312","60973 > 49204 [ACK] Seq=783369 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4460","0.179323s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","784817","2","8688","29312","60973 > 49204 [ACK] Seq=784817 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4461","0.179332s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","786265","2","10136","29312","60973 > 49204 [ACK] Seq=786265 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4462","0.179343s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","787713","2","11584","29312","60973 > 49204 [ACK] Seq=787713 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4463","0.179363s","0.000020s","192.168.0.41","192.168.0.42","TCP","1514","789161","2","13032","29312","60973 > 49204 [ACK] Seq=789161 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4464","0.179374s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","790609","2","14480","29312","60973 > 49204 [ACK] Seq=790609 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4465","0.179383s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","792057","2","15928","29312","60973 > 49204 [ACK] Seq=792057 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4466","0.179393s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","793505","2","17376","29312","60973 > 49204 [ACK] Seq=793505 Ack=2 Win=29312 Len=1448 TSval=158669 TSecr=180613"
"4467","0.180118s","0.000725s","192.168.0.42","192.168.0.41","TCP","66","2","794953","","6272","49204 > 60973 [ACK] Seq=2 Ack=794953 Win=6272 Len=0 TSval=180613 TSecr=158669"
"4468","0.180265s","0.000147s","192.168.0.41","192.168.0.42","TCP","1514","794953","2","1448","29312","60973 > 49204 [ACK] Seq=794953 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4469","0.180282s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","796401","2","2896","29312","60973 > 49204 [ACK] Seq=796401 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4470","0.180292s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","797849","2","4344","29312","60973 > 49204 [ACK] Seq=797849 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4471","0.180303s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","799297","2","5792","29312","60973 > 49204 [ACK] Seq=799297 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4472","0.180608s","0.000305s","192.168.0.42","192.168.0.41","TCP","66","2","800745","","2432","49204 > 60973 [ACK] Seq=2 Ack=800745 Win=2432 Len=0 TSval=180613 TSecr=158670"
"4473","0.180747s","0.000139s","192.168.0.41","192.168.0.42","TCP","1514","800745","2","1448","29312","60973 > 49204 [ACK] Seq=800745 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4474","0.181698s","0.000951s","192.168.0.42","192.168.0.41","TCP","66","2","802193","","18944","49204 > 60973 [ACK] Seq=2 Ack=802193 Win=18944 Len=0 TSval=180613 TSecr=158670"
"4475","0.181843s","0.000145s","192.168.0.41","192.168.0.42","TCP","1514","802193","2","1448","29312","60973 > 49204 [ACK] Seq=802193 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4476","0.181859s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","803641","2","2896","29312","60973 > 49204 [ACK] Seq=803641 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4477","0.181868s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","805089","2","4344","29312","60973 > 49204 [ACK] Seq=805089 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4478","0.181891s","0.000023s","192.168.0.41","192.168.0.42","TCP","1514","806537","2","5792","29312","60973 > 49204 [ACK] Seq=806537 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4479","0.181901s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","807985","2","7240","29312","60973 > 49204 [PSH, ACK] Seq=807985 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4480","0.181911s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","809433","2","8688","29312","60973 > 49204 [ACK] Seq=809433 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4481","0.181912s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","807985","","15104","49204 > 60973 [ACK] Seq=2 Ack=807985 Win=15104 Len=0 TSval=180613 TSecr=158670"
"4482","0.181918s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","810881","2","4344","29312","60973 > 49204 [ACK] Seq=810881 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4483","0.181927s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","812329","2","5792","29312","60973 > 49204 [ACK] Seq=812329 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4484","0.181938s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","813777","2","7240","29312","60973 > 49204 [ACK] Seq=813777 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4485","0.181950s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","815225","2","8688","29312","60973 > 49204 [ACK] Seq=815225 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4486","0.181958s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","816673","2","10136","29312","60973 > 49204 [ACK] Seq=816673 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4487","0.181969s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","818121","2","11584","29312","60973 > 49204 [ACK] Seq=818121 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4488","0.181998s","0.000029s","192.168.0.41","192.168.0.42","TCP","1514","819569","2","13032","29312","60973 > 49204 [ACK] Seq=819569 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4489","0.182017s","0.000019s","192.168.0.42","192.168.0.41","TCP","66","2","821017","","6272","49204 > 60973 [ACK] Seq=2 Ack=821017 Win=6272 Len=0 TSval=180613 TSecr=158670"
"4490","0.182248s","0.000231s","192.168.0.41","192.168.0.42","TCP","1514","821017","2","1448","29312","60973 > 49204 [ACK] Seq=821017 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4491","0.182263s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","822465","2","2896","29312","60973 > 49204 [ACK] Seq=822465 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4492","0.182269s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","823913","2","4344","29312","60973 > 49204 [ACK] Seq=823913 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4493","0.182276s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","825361","2","5792","29312","60973 > 49204 [ACK] Seq=825361 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4494","0.182319s","0.000043s","192.168.0.42","192.168.0.41","TCP","66","2","826809","","2432","49204 > 60973 [ACK] Seq=2 Ack=826809 Win=2432 Len=0 TSval=180613 TSecr=158670"
"4495","0.182462s","0.000143s","192.168.0.41","192.168.0.42","TCP","1514","826809","2","1448","29312","60973 > 49204 [ACK] Seq=826809 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4496","0.182581s","0.000119s","192.168.0.42","192.168.0.41","TCP","66","2","828257","","18944","49204 > 60973 [ACK] Seq=2 Ack=828257 Win=18944 Len=0 TSval=180613 TSecr=158670"
"4497","0.182701s","0.000120s","192.168.0.41","192.168.0.42","TCP","1514","828257","2","1448","29312","60973 > 49204 [ACK] Seq=828257 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4498","0.182746s","0.000045s","192.168.0.41","192.168.0.42","TCP","1514","829705","2","2896","29312","60973 > 49204 [ACK] Seq=829705 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4499","0.182755s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","831153","2","4344","29312","60973 > 49204 [ACK] Seq=831153 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4500","0.182759s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","832601","2","5792","29312","60973 > 49204 [ACK] Seq=832601 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4501","0.182763s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","834049","2","7240","29312","60973 > 49204 [ACK] Seq=834049 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4502","0.182801s","0.000038s","192.168.0.41","192.168.0.42","TCP","1514","835497","2","8688","29312","60973 > 49204 [ACK] Seq=835497 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4503","0.182808s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","836945","2","10136","29312","60973 > 49204 [ACK] Seq=836945 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4504","0.182812s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","838393","2","11584","29312","60973 > 49204 [ACK] Seq=838393 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4505","0.182816s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","839841","2","13032","29312","60973 > 49204 [ACK] Seq=839841 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4506","0.182851s","0.000035s","192.168.0.41","192.168.0.42","TCP","1514","841289","2","14480","29312","60973 > 49204 [PSH, ACK] Seq=841289 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4507","0.182858s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","842737","2","15928","29312","60973 > 49204 [ACK] Seq=842737 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4508","0.182862s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","844185","2","17376","29312","60973 > 49204 [ACK] Seq=844185 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4509","0.182866s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","845633","2","18824","29312","60973 > 49204 [ACK] Seq=845633 Ack=2 Win=29312 Len=1448 TSval=158670 TSecr=180613"
"4510","0.184157s","0.001291s","192.168.0.42","192.168.0.41","TCP","66","2","847081","","151552","49204 > 60973 [ACK] Seq=2 Ack=847081 Win=151552 Len=0 TSval=180614 TSecr=158670"
"4511","0.184337s","0.000180s","192.168.0.41","192.168.0.42","TCP","1514","847081","2","1448","29312","60973 > 49204 [ACK] Seq=847081 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4512","0.184351s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","848529","2","2896","29312","60973 > 49204 [ACK] Seq=848529 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4513","0.184356s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","849977","2","4344","29312","60973 > 49204 [ACK] Seq=849977 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4514","0.184361s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","851425","2","5792","29312","60973 > 49204 [ACK] Seq=851425 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4515","0.184385s","0.000024s","192.168.0.41","192.168.0.42","TCP","1514","852873","2","7240","29312","60973 > 49204 [ACK] Seq=852873 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4516","0.184394s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","854321","2","8688","29312","60973 > 49204 [ACK] Seq=854321 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4517","0.184401s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","855769","2","10136","29312","60973 > 49204 [ACK] Seq=855769 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4518","0.184407s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","857217","2","11584","29312","60973 > 49204 [ACK] Seq=857217 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4519","0.184435s","0.000028s","192.168.0.41","192.168.0.42","TCP","1514","858665","2","13032","29312","60973 > 49204 [ACK] Seq=858665 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4520","0.184444s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","860113","2","14480","29312","60973 > 49204 [ACK] Seq=860113 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4521","0.184451s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","861561","2","15928","29312","60973 > 49204 [ACK] Seq=861561 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4522","0.184456s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","863009","2","17376","29312","60973 > 49204 [ACK] Seq=863009 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4523","0.184484s","0.000028s","192.168.0.41","192.168.0.42","TCP","1514","864457","2","18824","29312","60973 > 49204 [ACK] Seq=864457 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4524","0.184489s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","865905","2","20272","29312","60973 > 49204 [ACK] Seq=865905 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4525","0.184493s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","867353","2","21720","29312","60973 > 49204 [ACK] Seq=867353 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4526","0.184497s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","868801","2","23168","29312","60973 > 49204 [ACK] Seq=868801 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4527","0.184533s","0.000036s","192.168.0.41","192.168.0.42","TCP","1514","870249","2","24616","29312","60973 > 49204 [ACK] Seq=870249 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4528","0.184540s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","871697","2","26064","29312","60973 > 49204 [ACK] Seq=871697 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4529","0.184544s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","873145","2","27512","29312","60973 > 49204 [ACK] Seq=873145 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4530","0.184547s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","874593","2","28960","29312","60973 > 49204 [ACK] Seq=874593 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4531","0.184583s","0.000036s","192.168.0.41","192.168.0.42","TCP","1514","876041","2","30408","29312","60973 > 49204 [ACK] Seq=876041 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4532","0.184589s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","877489","2","31856","29312","60973 > 49204 [ACK] Seq=877489 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4533","0.184594s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","878937","2","33304","29312","60973 > 49204 [ACK] Seq=878937 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4534","0.184598s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","880385","2","34752","29312","60973 > 49204 [ACK] Seq=880385 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4535","0.184634s","0.000036s","192.168.0.41","192.168.0.42","TCP","1514","881833","2","36200","29312","60973 > 49204 [ACK] Seq=881833 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4536","0.184640s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","883281","2","37648","29312","60973 > 49204 [ACK] Seq=883281 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4537","0.184645s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","884729","2","39096","29312","60973 > 49204 [ACK] Seq=884729 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4538","0.184648s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","886177","2","40544","29312","60973 > 49204 [PSH, ACK] Seq=886177 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4539","0.184684s","0.000036s","192.168.0.41","192.168.0.42","TCP","1514","887625","2","41992","29312","60973 > 49204 [ACK] Seq=887625 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4540","0.184690s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","889073","2","43440","29312","60973 > 49204 [ACK] Seq=889073 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4541","0.184693s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","890521","2","44888","29312","60973 > 49204 [ACK] Seq=890521 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4542","0.184789s","0.000096s","192.168.0.41","192.168.0.42","TCP","1514","891969","2","46336","29312","60973 > 49204 [ACK] Seq=891969 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4543","0.184902s","0.000113s","192.168.0.42","192.168.0.41","TCP","66","2","893417","","120576","49204 > 60973 [ACK] Seq=2 Ack=893417 Win=120576 Len=0 TSval=180614 TSecr=158671"
"4544","0.185070s","0.000168s","192.168.0.41","192.168.0.42","TCP","1514","893417","2","1448","29312","60973 > 49204 [ACK] Seq=893417 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4545","0.185084s","0.000014s","192.168.0.41","192.168.0.42","TCP","1514","894865","2","2896","29312","60973 > 49204 [ACK] Seq=894865 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4546","0.185101s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","896313","","136064","49204 > 60973 [ACK] Seq=2 Ack=896313 Win=136064 Len=0 TSval=180614 TSecr=158671"
"4547","0.185106s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","896313","2","1448","29312","60973 > 49204 [ACK] Seq=896313 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4548","0.185114s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","897761","2","2896","29312","60973 > 49204 [ACK] Seq=897761 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4549","0.185170s","0.000056s","192.168.0.41","192.168.0.42","TCP","1514","899209","2","4344","29312","60973 > 49204 [ACK] Seq=899209 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4550","0.185180s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","900657","2","5792","29312","60973 > 49204 [ACK] Seq=900657 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4551","0.185190s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","902105","2","7240","29312","60973 > 49204 [ACK] Seq=902105 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4552","0.185200s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","903553","2","8688","29312","60973 > 49204 [ACK] Seq=903553 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4553","0.185208s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","905001","2","10136","29312","60973 > 49204 [ACK] Seq=905001 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4554","0.185217s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","906449","2","11584","29312","60973 > 49204 [ACK] Seq=906449 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4555","0.185228s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","907897","2","13032","29312","60973 > 49204 [ACK] Seq=907897 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4556","0.185237s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","909345","2","14480","29312","60973 > 49204 [ACK] Seq=909345 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4557","0.185246s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","910793","2","15928","29312","60973 > 49204 [ACK] Seq=910793 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4558","0.185254s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","912241","2","17376","29312","60973 > 49204 [ACK] Seq=912241 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4559","0.185262s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","913689","2","18824","29312","60973 > 49204 [ACK] Seq=913689 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4560","0.185273s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","915137","2","20272","29312","60973 > 49204 [ACK] Seq=915137 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4561","0.185281s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","916585","2","21720","29312","60973 > 49204 [ACK] Seq=916585 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4562","0.185290s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","918033","2","23168","29312","60973 > 49204 [PSH, ACK] Seq=918033 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4563","0.185298s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","919481","2","24616","29312","60973 > 49204 [ACK] Seq=919481 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4564","0.185307s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","920929","2","26064","29312","60973 > 49204 [ACK] Seq=920929 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4565","0.185369s","0.000062s","192.168.0.41","192.168.0.42","TCP","1514","922377","2","27512","29312","60973 > 49204 [ACK] Seq=922377 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4566","0.185379s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","923825","2","28960","29312","60973 > 49204 [ACK] Seq=923825 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4567","0.185390s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","925273","2","30408","29312","60973 > 49204 [ACK] Seq=925273 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4568","0.185399s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","926721","2","31856","29312","60973 > 49204 [ACK] Seq=926721 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4569","0.185409s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","928169","2","33304","29312","60973 > 49204 [ACK] Seq=928169 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4570","0.185418s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","929617","2","34752","29312","60973 > 49204 [ACK] Seq=929617 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4571","0.185428s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","931065","2","36200","29312","60973 > 49204 [ACK] Seq=931065 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4572","0.185438s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","932513","2","37648","29312","60973 > 49204 [ACK] Seq=932513 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4573","0.185447s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","933961","2","39096","29312","60973 > 49204 [ACK] Seq=933961 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4574","0.185455s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","935409","2","40544","29312","60973 > 49204 [ACK] Seq=935409 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4575","0.185464s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","936857","2","41992","29312","60973 > 49204 [ACK] Seq=936857 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4576","0.185473s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","938305","2","43440","29312","60973 > 49204 [ACK] Seq=938305 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4577","0.185481s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","939753","2","44888","29312","60973 > 49204 [ACK] Seq=939753 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4578","0.185490s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","941201","2","46336","29312","60973 > 49204 [ACK] Seq=941201 Ack=2 Win=29312 Len=1448 TSval=158671 TSecr=180614"
"4579","0.189350s","0.003860s","192.168.0.42","192.168.0.41","TCP","66","2","942649","","105088","49204 > 60973 [ACK] Seq=2 Ack=942649 Win=105088 Len=0 TSval=180615 TSecr=158671"
