"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"11933","0.398553s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","705177","2","2896","29312","36354 > 49201 [ACK] Seq=705177 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11934","0.398557s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","641465","2","2896","29312","32844 > 49204 [ACK] Seq=641465 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11935","0.398565s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","642913","2","4344","29312","32844 > 49204 [ACK] Seq=642913 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11936","0.398587s","0.000022s","192.168.0.42","192.168.0.41","TCP","66","2","644361","","18176","49204 > 32844 [ACK] Seq=2 Ack=644361 Win=18176 Len=0 TSval=29546258 TSecr=29524388"
"11937","0.398622s","0.000035s","192.168.0.42","192.168.0.41","TCP","66","2","706625","","3200","49201 > 36354 [ACK] Seq=2 Ack=706625 Win=3200 Len=0 TSval=29546258 TSecr=29524388"
"11938","0.398642s","0.000020s","192.168.0.42","192.168.0.41","TCP","66","2","616849","","18944","49202 > 46028 [ACK] Seq=2 Ack=616849 Win=18944 Len=0 TSval=29546258 TSecr=29524386"
"11939","0.398795s","0.000153s","192.168.0.41","192.168.0.42","TCP","1514","644361","2","1448","29312","32844 > 49204 [ACK] Seq=644361 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11940","0.398806s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","645809","2","2896","29312","32844 > 49204 [ACK] Seq=645809 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11941","0.398810s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","647257","2","4344","29312","32844 > 49204 [ACK] Seq=647257 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11942","0.398814s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","648705","2","5792","29312","32844 > 49204 [ACK] Seq=648705 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11943","0.398818s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","650153","2","7240","29312","32844 > 49204 [ACK] Seq=650153 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11944","0.398821s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","651601","2","8688","29312","32844 > 49204 [ACK] Seq=651601 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11945","0.398825s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","653049","2","10136","29312","32844 > 49204 [ACK] Seq=653049 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11946","0.398829s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","654497","2","11584","29312","32844 > 49204 [ACK] Seq=654497 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11947","0.398833s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","655945","2","13032","29312","32844 > 49204 [ACK] Seq=655945 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11948","0.398836s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","657393","2","14480","29312","32844 > 49204 [ACK] Seq=657393 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11949","0.398840s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","658841","2","15928","29312","32844 > 49204 [PSH, ACK] Seq=658841 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11950","0.398844s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","854321","2","1448","29312","42501 > 49215 [ACK] Seq=854321 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11951","0.398849s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","855769","2","2896","29312","42501 > 49215 [ACK] Seq=855769 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11952","0.398853s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","857217","2","4344","29312","42501 > 49215 [ACK] Seq=857217 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11953","0.398857s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","858665","2","5792","29312","42501 > 49215 [ACK] Seq=858665 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11954","0.398860s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","860113","2","7240","29312","42501 > 49215 [ACK] Seq=860113 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11955","0.398870s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","706625","2","1448","29312","36354 > 49201 [ACK] Seq=706625 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11956","0.398875s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","660289","2","17376","29312","32844 > 49204 [ACK] Seq=660289 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11957","0.398878s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","708073","2","2896","29312","36354 > 49201 [ACK] Seq=708073 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11958","0.398882s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","616849","2","1448","29312","46028 > 49202 [ACK] Seq=616849 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11959","0.398886s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","618297","2","2896","29312","46028 > 49202 [ACK] Seq=618297 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11960","0.398890s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","619745","2","4344","29312","46028 > 49202 [ACK] Seq=619745 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11961","0.398894s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","621193","2","5792","29312","46028 > 49202 [ACK] Seq=621193 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11962","0.398897s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","622641","2","7240","29312","46028 > 49202 [ACK] Seq=622641 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11963","0.398901s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","624089","2","8688","29312","46028 > 49202 [ACK] Seq=624089 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11964","0.398904s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","625537","2","10136","29312","46028 > 49202 [PSH, ACK] Seq=625537 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11965","0.398908s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","626985","2","11584","29312","46028 > 49202 [ACK] Seq=626985 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11966","0.398912s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","628433","2","13032","29312","46028 > 49202 [PSH, ACK] Seq=628433 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11967","0.399044s","0.000132s","192.168.0.41","192.168.0.42","TCP","1514","629881","2","14480","29312","46028 > 49202 [ACK] Seq=629881 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11968","0.399054s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","631329","2","15928","29312","46028 > 49202 [ACK] Seq=631329 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11969","0.399058s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","632777","2","17376","29312","46028 > 49202 [ACK] Seq=632777 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11970","0.399061s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","634225","2","18824","29312","46028 > 49202 [ACK] Seq=634225 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546258"
"11971","0.400789s","0.001728s","192.168.0.42","192.168.0.41","TCP","66","2","767441","","3328","49218 > 45614 [ACK] Seq=2 Ack=767441 Win=3328 Len=0 TSval=29546259 TSecr=29524387"
"11972","0.400825s","0.000036s","192.168.0.42","192.168.0.41","TCP","66","2","512593","","18944","49206 > 41529 [ACK] Seq=2 Ack=512593 Win=18944 Len=0 TSval=29546259 TSecr=29524384"
"11973","0.401056s","0.000231s","192.168.0.42","192.168.0.41","TCP","66","2","803641","","18816","[TCP Window Update] 49219 > 40411 [ACK] Seq=2 Ack=803641 Win=18816 Len=0 TSval=29546259 TSecr=29524381"
"11974","0.401064s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","767441","2","1448","29312","45614 > 49218 [ACK] Seq=767441 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11975","0.401074s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","768889","2","2896","29312","45614 > 49218 [ACK] Seq=768889 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11976","0.401083s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","512593","2","1448","29312","41529 > 49206 [ACK] Seq=512593 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11977","0.401091s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","514041","2","2896","29312","41529 > 49206 [ACK] Seq=514041 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11978","0.401094s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","770337","","512","49218 > 45614 [ACK] Seq=2 Ack=770337 Win=512 Len=0 TSval=29546259 TSecr=29524388"
"11979","0.401098s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","515489","2","4344","29312","41529 > 49206 [ACK] Seq=515489 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11980","0.401104s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","516937","2","5792","29312","41529 > 49206 [ACK] Seq=516937 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11981","0.401109s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","518385","2","7240","29312","41529 > 49206 [ACK] Seq=518385 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11982","0.401114s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","519833","2","8688","29312","41529 > 49206 [ACK] Seq=519833 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11983","0.401119s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","521281","2","10136","29312","41529 > 49206 [ACK] Seq=521281 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11984","0.401124s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","522729","2","11584","29312","41529 > 49206 [ACK] Seq=522729 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11985","0.401128s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","524177","2","13032","29312","41529 > 49206 [ACK] Seq=524177 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11986","0.401134s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","525625","2","14480","29312","41529 > 49206 [ACK] Seq=525625 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11987","0.401134s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","522729","","12032","49206 > 41529 [ACK] Seq=2 Ack=522729 Win=12032 Len=0 TSval=29546259 TSecr=29524388"
"11988","0.401139s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","527073","2","5792","29312","41529 > 49206 [ACK] Seq=527073 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11989","0.401147s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","528521","2","7240","29312","41529 > 49206 [ACK] Seq=528521 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11990","0.401154s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","529969","2","8688","29312","41529 > 49206 [ACK] Seq=529969 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11991","0.401313s","0.000159s","192.168.0.41","192.168.0.42","TCP","1514","803641","2","1448","29312","40411 > 49219 [ACK] Seq=803641 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11992","0.401322s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","805089","2","2896","29312","40411 > 49219 [ACK] Seq=805089 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11993","0.401326s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","806537","2","4344","29312","40411 > 49219 [ACK] Seq=806537 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11994","0.401330s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","807985","2","5792","29312","40411 > 49219 [ACK] Seq=807985 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11995","0.401334s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","809433","2","7240","29312","40411 > 49219 [ACK] Seq=809433 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11996","0.401337s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","810881","2","8688","29312","40411 > 49219 [ACK] Seq=810881 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11997","0.401341s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","812329","2","10136","29312","40411 > 49219 [ACK] Seq=812329 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11998","0.401344s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","813777","2","11584","29312","40411 > 49219 [ACK] Seq=813777 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"11999","0.401348s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","815225","2","13032","29312","40411 > 49219 [ACK] Seq=815225 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12000","0.401351s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","816673","2","14480","29312","40411 > 49219 [ACK] Seq=816673 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12001","0.401354s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","818121","2","15928","29312","40411 > 49219 [ACK] Seq=818121 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12002","0.401358s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","819569","2","17376","29312","40411 > 49219 [ACK] Seq=819569 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12003","0.401362s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","531417","2","10136","29312","41529 > 49206 [ACK] Seq=531417 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12004","0.401365s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","532865","2","11584","29312","41529 > 49206 [ACK] Seq=532865 Ack=2 Win=29312 Len=1448 TSval=29524388 TSecr=29546259"
"12005","0.410881s","0.009516s","192.168.0.42","192.168.0.41","TCP","66","2","673321","","2816","49207 > 55464 [ACK] Seq=2 Ack=673321 Win=2816 Len=0 TSval=29546261 TSecr=29524387"
"12006","0.411213s","0.000332s","192.168.0.41","192.168.0.42","TCP","1514","673321","2","1448","29312","55464 > 49207 [ACK] Seq=673321 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12007","0.411262s","0.000049s","192.168.0.42","192.168.0.41","TCP","66","2","473497","","18944","49211 > 33371 [ACK] Seq=2 Ack=473497 Win=18944 Len=0 TSval=29546261 TSecr=29524381"
"12008","0.411329s","0.000067s","192.168.0.42","192.168.0.41","TCP","66","2","964369","","6912","49200 > 51213 [ACK] Seq=2 Ack=964369 Win=6912 Len=0 TSval=29546261 TSecr=29524387"
"12009","0.411501s","0.000172s","192.168.0.42","192.168.0.41","TCP","66","2","932513","","6656","49208 > 40246 [ACK] Seq=2 Ack=932513 Win=6656 Len=0 TSval=29546261 TSecr=29524387"
"12010","0.411569s","0.000068s","192.168.0.41","192.168.0.42","TCP","1514","473497","2","1448","29312","33371 > 49211 [ACK] Seq=473497 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12011","0.411585s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","474945","2","2896","29312","33371 > 49211 [ACK] Seq=474945 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12012","0.411594s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","476393","2","4344","29312","33371 > 49211 [ACK] Seq=476393 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12013","0.411605s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","477841","2","5792","29312","33371 > 49211 [ACK] Seq=477841 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12014","0.411614s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","479289","2","7240","29312","33371 > 49211 [PSH, ACK] Seq=479289 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12015","0.411623s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","480737","2","8688","29312","33371 > 49211 [ACK] Seq=480737 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12016","0.411632s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","482185","2","10136","29312","33371 > 49211 [ACK] Seq=482185 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12017","0.411642s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","483633","2","11584","29312","33371 > 49211 [ACK] Seq=483633 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12018","0.411650s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","485081","2","13032","29312","33371 > 49211 [ACK] Seq=485081 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12019","0.411659s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","486529","2","14480","29312","33371 > 49211 [ACK] Seq=486529 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12020","0.411669s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","487977","2","15928","29312","33371 > 49211 [ACK] Seq=487977 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12021","0.411678s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","489425","2","17376","29312","33371 > 49211 [ACK] Seq=489425 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12022","0.411687s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","490873","2","18824","29312","33371 > 49211 [ACK] Seq=490873 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12023","0.411695s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","964369","2","1448","29312","51213 > 49200 [ACK] Seq=964369 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12024","0.411708s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","965817","2","2896","29312","51213 > 49200 [ACK] Seq=965817 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12025","0.411717s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","967265","2","4344","29312","51213 > 49200 [ACK] Seq=967265 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12026","0.411732s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","968713","2","5792","29312","51213 > 49200 [ACK] Seq=968713 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12027","0.411742s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","932513","2","1448","29312","40246 > 49208 [ACK] Seq=932513 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12028","0.411752s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","933961","2","2896","29312","40246 > 49208 [ACK] Seq=933961 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12029","0.411760s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","935409","2","4344","29312","40246 > 49208 [ACK] Seq=935409 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12030","0.411769s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","936857","2","5792","29312","40246 > 49208 [ACK] Seq=936857 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12031","0.411834s","0.000065s","192.168.0.42","192.168.0.41","TCP","66","2","970161","","3072","49200 > 51213 [ACK] Seq=2 Ack=970161 Win=3072 Len=0 TSval=29546261 TSecr=29524391"
"12032","0.412008s","0.000174s","192.168.0.41","192.168.0.42","TCP","1514","970161","2","1448","29312","51213 > 49200 [ACK] Seq=970161 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12033","0.412021s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","971609","2","2896","29312","51213 > 49200 [ACK] Seq=971609 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546261"
"12034","0.412098s","0.000077s","192.168.0.42","192.168.0.41","TCP","66","2","973057","","256","49200 > 51213 [ACK] Seq=2 Ack=973057 Win=256 Len=0 TSval=29546262 TSecr=29524391"
"12035","0.412103s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","684905","","18048","49213 > 34838 [ACK] Seq=2 Ack=684905 Win=18048 Len=0 TSval=29546262 TSecr=29524387"
"12036","0.412203s","0.000100s","192.168.0.42","192.168.0.41","TCP","66","2","1019393","","18432","[TCP Window Update] 49216 > 57429 [ACK] Seq=2 Ack=1019393 Win=18432 Len=0 TSval=29546262 TSecr=29524386"
"12037","0.412224s","0.000021s","192.168.0.41","192.168.0.42","TCP","1514","684905","2","1448","29312","34838 > 49213 [ACK] Seq=684905 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12038","0.412235s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","690697","","3584","49205 > 50101 [ACK] Seq=2 Ack=690697 Win=3584 Len=0 TSval=29546262 TSecr=29524387"
"12039","0.412247s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","686353","2","2896","29312","34838 > 49213 [ACK] Seq=686353 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12040","0.412256s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","687801","2","4344","29312","34838 > 49213 [ACK] Seq=687801 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12041","0.412293s","0.000037s","192.168.0.41","192.168.0.42","TCP","1514","689249","2","5792","29312","34838 > 49213 [ACK] Seq=689249 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12042","0.412305s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","690697","2","7240","29312","34838 > 49213 [ACK] Seq=690697 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12043","0.412312s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","692145","2","8688","29312","34838 > 49213 [ACK] Seq=692145 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12044","0.412318s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","693593","2","10136","29312","34838 > 49213 [ACK] Seq=693593 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12045","0.412351s","0.000033s","192.168.0.41","192.168.0.42","TCP","1514","695041","2","11584","29312","34838 > 49213 [ACK] Seq=695041 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12046","0.412363s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","696489","2","13032","29312","34838 > 49213 [ACK] Seq=696489 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12047","0.412370s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","697937","2","14480","29312","34838 > 49213 [ACK] Seq=697937 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12048","0.412378s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","699385","2","15928","29312","34838 > 49213 [ACK] Seq=699385 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12049","0.412405s","0.000027s","192.168.0.41","192.168.0.42","TCP","1514","700833","2","17376","29312","34838 > 49213 [ACK] Seq=700833 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12050","0.412415s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","1019393","2","1448","29312","57429 > 49216 [ACK] Seq=1019393 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12051","0.412425s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","1020841","2","2896","29312","57429 > 49216 [ACK] Seq=1020841 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12052","0.412434s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","1022289","2","4344","29312","57429 > 49216 [ACK] Seq=1022289 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12053","0.412444s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","1023737","2","5792","29312","57429 > 49216 [ACK] Seq=1023737 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12054","0.412452s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","1025185","2","7240","29312","57429 > 49216 [ACK] Seq=1025185 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12055","0.412464s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","1026633","2","8688","29312","57429 > 49216 [ACK] Seq=1026633 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12056","0.412472s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","1028081","2","10136","29312","57429 > 49216 [ACK] Seq=1028081 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12057","0.412481s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","1029529","2","11584","29312","57429 > 49216 [ACK] Seq=1029529 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12058","0.412505s","0.000024s","192.168.0.41","192.168.0.42","TCP","1514","1030977","2","13032","29312","57429 > 49216 [ACK] Seq=1030977 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12059","0.412515s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","1032425","2","14480","29312","57429 > 49216 [ACK] Seq=1032425 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12060","0.412524s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","1033873","2","15928","29312","57429 > 49216 [ACK] Seq=1033873 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12061","0.412544s","0.000020s","192.168.0.41","192.168.0.42","TCP","1514","1035321","2","17376","29312","57429 > 49216 [PSH, ACK] Seq=1035321 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12062","0.412553s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","690697","2","1448","29312","50101 > 49205 [ACK] Seq=690697 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
"12063","0.412564s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","692145","2","2896","29312","50101 > 49205 [ACK] Seq=692145 Ack=2 Win=29312 Len=1448 TSval=29524391 TSecr=29546262"
