"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"920","12.250043s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","871697","2","70952","29312","33947 > 49200 [ACK] Seq=871697 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"921","12.250067s","0.000024s","192.168.0.42","192.168.0.41","TCP","66","2","803641","","755968","49200 > 33947 [ACK] Seq=2 Ack=803641 Win=755968 Len=0 TSval=4226906 TSecr=127201309"
"922","12.250073s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","873145","2","70952","29312","33947 > 49200 [ACK] Seq=873145 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"923","12.250075s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","874593","2","72400","29312","33947 > 49200 [ACK] Seq=874593 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"924","12.250076s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","876041","2","73848","29312","33947 > 49200 [ACK] Seq=876041 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"925","12.250078s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","877489","2","75296","29312","33947 > 49200 [ACK] Seq=877489 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"926","12.250079s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","878937","2","76744","29312","33947 > 49200 [ACK] Seq=878937 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"927","12.250083s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","805089","","758784","49200 > 33947 [ACK] Seq=2 Ack=805089 Win=758784 Len=0 TSval=4226906 TSecr=127201309"
"928","12.250089s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","806537","","761728","49200 > 33947 [ACK] Seq=2 Ack=806537 Win=761728 Len=0 TSval=4226906 TSecr=127201309"
"929","12.250094s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","807985","","764544","49200 > 33947 [ACK] Seq=2 Ack=807985 Win=764544 Len=0 TSval=4226906 TSecr=127201309"
"930","12.250100s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","809433","","767488","49200 > 33947 [ACK] Seq=2 Ack=809433 Win=767488 Len=0 TSval=4226906 TSecr=127201309"
"931","12.250107s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","810881","","770432","49200 > 33947 [ACK] Seq=2 Ack=810881 Win=770432 Len=0 TSval=4226906 TSecr=127201309"
"932","12.250114s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","812329","","773248","49200 > 33947 [ACK] Seq=2 Ack=812329 Win=773248 Len=0 TSval=4226906 TSecr=127201309"
"933","12.250120s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","813777","","776192","49200 > 33947 [ACK] Seq=2 Ack=813777 Win=776192 Len=0 TSval=4226906 TSecr=127201309"
"934","12.250126s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","815225","","779136","49200 > 33947 [ACK] Seq=2 Ack=815225 Win=779136 Len=0 TSval=4226906 TSecr=127201309"
"935","12.250131s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","816673","","781952","49200 > 33947 [ACK] Seq=2 Ack=816673 Win=781952 Len=0 TSval=4226906 TSecr=127201309"
"936","12.250138s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","880385","2","65160","29312","33947 > 49200 [ACK] Seq=880385 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"937","12.250141s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","881833","2","66608","29312","33947 > 49200 [ACK] Seq=881833 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"938","12.250147s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","883281","2","68056","29312","33947 > 49200 [ACK] Seq=883281 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"939","12.250150s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","818121","","784896","49200 > 33947 [ACK] Seq=2 Ack=818121 Win=784896 Len=0 TSval=4226906 TSecr=127201309"
"940","12.250154s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","884729","2","68056","29312","33947 > 49200 [ACK] Seq=884729 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"941","12.250156s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","886177","2","69504","29312","33947 > 49200 [ACK] Seq=886177 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"942","12.250158s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","887625","2","70952","29312","33947 > 49200 [ACK] Seq=887625 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"943","12.250342s","0.000184s","192.168.0.42","192.168.0.41","TCP","66","2","819569","","787712","49200 > 33947 [ACK] Seq=2 Ack=819569 Win=787712 Len=0 TSval=4226906 TSecr=127201309"
"944","12.250348s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","889073","2","70952","29312","33947 > 49200 [ACK] Seq=889073 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"945","12.250350s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","890521","2","72400","29312","33947 > 49200 [ACK] Seq=890521 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"946","12.250352s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","891969","2","73848","29312","33947 > 49200 [ACK] Seq=891969 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"947","12.250353s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","893417","2","75296","29312","33947 > 49200 [ACK] Seq=893417 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"948","12.250355s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","894865","2","76744","29312","33947 > 49200 [ACK] Seq=894865 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"949","12.250357s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","896313","2","78192","29312","33947 > 49200 [ACK] Seq=896313 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"950","12.250359s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","897761","2","79640","29312","33947 > 49200 [ACK] Seq=897761 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"951","12.250361s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","899209","2","81088","29312","33947 > 49200 [ACK] Seq=899209 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"952","12.250363s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","900657","2","82536","29312","33947 > 49200 [ACK] Seq=900657 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"953","12.250364s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","902105","2","83984","29312","33947 > 49200 [ACK] Seq=902105 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"954","12.250365s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","903553","2","85432","29312","33947 > 49200 [ACK] Seq=903553 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"955","12.250367s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","905001","2","86880","29312","33947 > 49200 [ACK] Seq=905001 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"956","12.250369s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","906449","2","88328","29312","33947 > 49200 [ACK] Seq=906449 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"957","12.250370s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","907897","2","89776","29312","33947 > 49200 [ACK] Seq=907897 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"958","12.250372s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","909345","2","91224","29312","33947 > 49200 [ACK] Seq=909345 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"959","12.250374s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","910793","2","92672","29312","33947 > 49200 [ACK] Seq=910793 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"960","12.250378s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","821017","","790656","49200 > 33947 [ACK] Seq=2 Ack=821017 Win=790656 Len=0 TSval=4226906 TSecr=127201309"
"961","12.250384s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","822465","","793600","49200 > 33947 [ACK] Seq=2 Ack=822465 Win=793600 Len=0 TSval=4226906 TSecr=127201309"
"962","12.250390s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","823913","","796416","49200 > 33947 [ACK] Seq=2 Ack=823913 Win=796416 Len=0 TSval=4226906 TSecr=127201309"
"963","12.250396s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","825361","","799360","49200 > 33947 [ACK] Seq=2 Ack=825361 Win=799360 Len=0 TSval=4226906 TSecr=127201309"
"964","12.250407s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","826809","","802304","49200 > 33947 [ACK] Seq=2 Ack=826809 Win=802304 Len=0 TSval=4226906 TSecr=127201309"
"965","12.250417s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","828257","","805120","49200 > 33947 [ACK] Seq=2 Ack=828257 Win=805120 Len=0 TSval=4226906 TSecr=127201309"
"966","12.250420s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","829705","","808064","49200 > 33947 [ACK] Seq=2 Ack=829705 Win=808064 Len=0 TSval=4226906 TSecr=127201309"
"967","12.250423s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","831153","","810880","49200 > 33947 [ACK] Seq=2 Ack=831153 Win=810880 Len=0 TSval=4226906 TSecr=127201309"
"968","12.250425s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","832601","","813824","49200 > 33947 [ACK] Seq=2 Ack=832601 Win=813824 Len=0 TSval=4226906 TSecr=127201309"
"969","12.250428s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","834049","","816768","49200 > 33947 [ACK] Seq=2 Ack=834049 Win=816768 Len=0 TSval=4226906 TSecr=127201309"
"970","12.250430s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","835497","","819584","49200 > 33947 [ACK] Seq=2 Ack=835497 Win=819584 Len=0 TSval=4226906 TSecr=127201309"
"971","12.250432s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","836945","","822528","49200 > 33947 [ACK] Seq=2 Ack=836945 Win=822528 Len=0 TSval=4226906 TSecr=127201309"
"972","12.250434s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","838393","","825472","49200 > 33947 [ACK] Seq=2 Ack=838393 Win=825472 Len=0 TSval=4226906 TSecr=127201309"
"973","12.250437s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","839841","","828288","49200 > 33947 [ACK] Seq=2 Ack=839841 Win=828288 Len=0 TSval=4226906 TSecr=127201309"
"974","12.250440s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","841289","","831232","49200 > 33947 [ACK] Seq=2 Ack=841289 Win=831232 Len=0 TSval=4226906 TSecr=127201309"
"975","12.250442s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","842737","","834048","49200 > 33947 [ACK] Seq=2 Ack=842737 Win=834048 Len=0 TSval=4226906 TSecr=127201309"
"976","12.250445s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","844185","","836992","49200 > 33947 [ACK] Seq=2 Ack=844185 Win=836992 Len=0 TSval=4226906 TSecr=127201309"
"977","12.250448s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","845633","","839936","49200 > 33947 [ACK] Seq=2 Ack=845633 Win=839936 Len=0 TSval=4226906 TSecr=127201309"
"978","12.250450s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","847081","","842752","49200 > 33947 [ACK] Seq=2 Ack=847081 Win=842752 Len=0 TSval=4226906 TSecr=127201309"
"979","12.250459s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","912241","2","66608","29312","33947 > 49200 [ACK] Seq=912241 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"980","12.250462s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","913689","2","68056","29312","33947 > 49200 [ACK] Seq=913689 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"981","12.250465s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","915137","2","69504","29312","33947 > 49200 [ACK] Seq=915137 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"982","12.250468s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","916585","2","70952","29312","33947 > 49200 [ACK] Seq=916585 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"983","12.250470s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","918033","2","72400","29312","33947 > 49200 [ACK] Seq=918033 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"984","12.250478s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","919481","2","73848","29312","33947 > 49200 [ACK] Seq=919481 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"985","12.250484s","0.000006s","192.168.0.42","192.168.0.41","TCP","66","2","848529","","845696","49200 > 33947 [ACK] Seq=2 Ack=848529 Win=845696 Len=0 TSval=4226906 TSecr=127201309"
"986","12.250487s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","849977","","848640","49200 > 33947 [ACK] Seq=2 Ack=849977 Win=848640 Len=0 TSval=4226906 TSecr=127201309"
"987","12.250490s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","851425","","851456","49200 > 33947 [ACK] Seq=2 Ack=851425 Win=851456 Len=0 TSval=4226906 TSecr=127201309"
"988","12.250513s","0.000023s","192.168.0.42","192.168.0.41","TCP","66","2","852873","","854400","49200 > 33947 [ACK] Seq=2 Ack=852873 Win=854400 Len=0 TSval=4226906 TSecr=127201309"
"989","12.250515s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","854321","","857216","49200 > 33947 [ACK] Seq=2 Ack=854321 Win=857216 Len=0 TSval=4226906 TSecr=127201309"
"990","12.250519s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","920929","2","68056","29312","33947 > 49200 [ACK] Seq=920929 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"991","12.250519s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","855769","","860160","49200 > 33947 [ACK] Seq=2 Ack=855769 Win=860160 Len=0 TSval=4226906 TSecr=127201309"
"992","12.250522s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","857217","","863104","49200 > 33947 [ACK] Seq=2 Ack=857217 Win=863104 Len=0 TSval=4226906 TSecr=127201309"
"993","12.250523s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","922377","2","66608","29312","33947 > 49200 [ACK] Seq=922377 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"994","12.250526s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","923825","2","68056","29312","33947 > 49200 [ACK] Seq=923825 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"995","12.250526s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","858665","","865920","49200 > 33947 [ACK] Seq=2 Ack=858665 Win=865920 Len=0 TSval=4226906 TSecr=127201309"
"996","12.250529s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","860113","","868864","49200 > 33947 [ACK] Seq=2 Ack=860113 Win=868864 Len=0 TSval=4226906 TSecr=127201309"
"997","12.250532s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","861561","","871808","49200 > 33947 [ACK] Seq=2 Ack=861561 Win=871808 Len=0 TSval=4226906 TSecr=127201309"
"998","12.250536s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","925273","2","65160","29312","33947 > 49200 [ACK] Seq=925273 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"999","12.250538s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","926721","2","66608","29312","33947 > 49200 [ACK] Seq=926721 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1000","12.250565s","0.000027s","192.168.0.41","192.168.0.42","TCP","1514","928169","2","68056","29312","33947 > 49200 [ACK] Seq=928169 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1001","12.250567s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","863009","","874624","49200 > 33947 [ACK] Seq=2 Ack=863009 Win=874624 Len=0 TSval=4226906 TSecr=127201309"
"1002","12.250568s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","929617","2","68056","29312","33947 > 49200 [ACK] Seq=929617 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1003","12.250590s","0.000022s","192.168.0.41","192.168.0.42","TCP","1514","931065","2","69504","29312","33947 > 49200 [ACK] Seq=931065 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1004","12.250591s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","864457","","877568","49200 > 33947 [ACK] Seq=2 Ack=864457 Win=877568 Len=0 TSval=4226906 TSecr=127201309"
"1005","12.250593s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","932513","2","69504","29312","33947 > 49200 [ACK] Seq=932513 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1006","12.250594s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","865905","","880384","49200 > 33947 [ACK] Seq=2 Ack=865905 Win=880384 Len=0 TSval=4226906 TSecr=127201309"
"1007","12.250596s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","867353","","883328","49200 > 33947 [ACK] Seq=2 Ack=867353 Win=883328 Len=0 TSval=4226906 TSecr=127201309"
"1008","12.250836s","0.000240s","192.168.0.42","192.168.0.41","TCP","66","2","868801","","886272","49200 > 33947 [ACK] Seq=2 Ack=868801 Win=886272 Len=0 TSval=4226906 TSecr=127201309"
"1009","12.250847s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","933961","2","66608","29312","33947 > 49200 [ACK] Seq=933961 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1010","12.250850s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","935409","2","68056","29312","33947 > 49200 [ACK] Seq=935409 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1011","12.250853s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","936857","2","69504","29312","33947 > 49200 [ACK] Seq=936857 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1012","12.250855s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","938305","2","70952","29312","33947 > 49200 [ACK] Seq=938305 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1013","12.250858s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","939753","2","72400","29312","33947 > 49200 [ACK] Seq=939753 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1014","12.250860s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","941201","2","73848","29312","33947 > 49200 [PSH, ACK] Seq=941201 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1015","12.250862s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","942649","2","75296","29312","33947 > 49200 [ACK] Seq=942649 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1016","12.250865s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","944097","2","76744","29312","33947 > 49200 [ACK] Seq=944097 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1017","12.250868s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","945545","2","78192","29312","33947 > 49200 [ACK] Seq=945545 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1018","12.250870s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","946993","2","79640","29312","33947 > 49200 [ACK] Seq=946993 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1019","12.250872s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","948441","2","81088","29312","33947 > 49200 [PSH, ACK] Seq=948441 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1020","12.250875s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","949889","2","82536","29312","33947 > 49200 [ACK] Seq=949889 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1021","12.250877s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","951337","2","83984","29312","33947 > 49200 [ACK] Seq=951337 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1022","12.250880s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","952785","2","85432","29312","33947 > 49200 [ACK] Seq=952785 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1023","12.250881s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","954233","2","86880","29312","33947 > 49200 [ACK] Seq=954233 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1024","12.250884s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","955681","2","88328","29312","33947 > 49200 [ACK] Seq=955681 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1025","12.250886s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","957129","2","89776","29312","33947 > 49200 [ACK] Seq=957129 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1026","12.250888s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","958577","2","91224","29312","33947 > 49200 [ACK] Seq=958577 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1027","12.250890s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","960025","2","92672","29312","33947 > 49200 [ACK] Seq=960025 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1028","12.250892s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","961473","2","94120","29312","33947 > 49200 [ACK] Seq=961473 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1029","12.250895s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","962921","2","95568","29312","33947 > 49200 [ACK] Seq=962921 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1030","12.250900s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","870249","","889088","49200 > 33947 [ACK] Seq=2 Ack=870249 Win=889088 Len=0 TSval=4226906 TSecr=127201309"
"1031","12.250908s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","871697","","892032","49200 > 33947 [ACK] Seq=2 Ack=871697 Win=892032 Len=0 TSval=4226906 TSecr=127201309"
"1032","12.250918s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","873145","","894976","49200 > 33947 [ACK] Seq=2 Ack=873145 Win=894976 Len=0 TSval=4226906 TSecr=127201309"
"1033","12.250926s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","874593","","897792","49200 > 33947 [ACK] Seq=2 Ack=874593 Win=897792 Len=0 TSval=4226906 TSecr=127201309"
"1034","12.250934s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","876041","","900736","49200 > 33947 [ACK] Seq=2 Ack=876041 Win=900736 Len=0 TSval=4226906 TSecr=127201309"
"1035","12.250942s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","877489","","903552","49200 > 33947 [ACK] Seq=2 Ack=877489 Win=903552 Len=0 TSval=4226906 TSecr=127201309"
"1036","12.250949s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","878937","","906496","49200 > 33947 [ACK] Seq=2 Ack=878937 Win=906496 Len=0 TSval=4226906 TSecr=127201309"
"1037","12.250956s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","880385","","909440","49200 > 33947 [ACK] Seq=2 Ack=880385 Win=909440 Len=0 TSval=4226906 TSecr=127201309"
"1038","12.250963s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","881833","","912256","49200 > 33947 [ACK] Seq=2 Ack=881833 Win=912256 Len=0 TSval=4226906 TSecr=127201309"
"1039","12.250970s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","883281","","915200","49200 > 33947 [ACK] Seq=2 Ack=883281 Win=915200 Len=0 TSval=4226906 TSecr=127201309"
"1040","12.250977s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","884729","","917504","49200 > 33947 [ACK] Seq=2 Ack=884729 Win=917504 Len=0 TSval=4226906 TSecr=127201309"
"1041","12.250986s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","900657","","906880","49200 > 33947 [ACK] Seq=2 Ack=900657 Win=906880 Len=0 TSval=4226906 TSecr=127201309"
"1042","12.251011s","0.000025s","192.168.0.42","192.168.0.41","TCP","66","2","906449","","903040","49200 > 33947 [ACK] Seq=2 Ack=906449 Win=903040 Len=0 TSval=4226906 TSecr=127201309"
"1043","12.251028s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","964369","2","59368","29312","33947 > 49200 [ACK] Seq=964369 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1044","12.251031s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","965817","2","60816","29312","33947 > 49200 [ACK] Seq=965817 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1045","12.251034s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","967265","2","62264","29312","33947 > 49200 [ACK] Seq=967265 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1046","12.251036s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","968713","2","63712","29312","33947 > 49200 [ACK] Seq=968713 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1047","12.251038s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","970161","2","65160","29312","33947 > 49200 [ACK] Seq=970161 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1048","12.251040s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","971609","2","66608","29312","33947 > 49200 [ACK] Seq=971609 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1049","12.251042s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","973057","2","68056","29312","33947 > 49200 [ACK] Seq=973057 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1050","12.251044s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","974505","2","69504","29312","33947 > 49200 [ACK] Seq=974505 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1051","12.251046s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","975953","2","70952","29312","33947 > 49200 [ACK] Seq=975953 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1052","12.251049s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","977401","2","72400","29312","33947 > 49200 [ACK] Seq=977401 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
"1053","12.251051s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","978849","2","73848","29312","33947 > 49200 [ACK] Seq=978849 Ack=2 Win=29312 Len=1448 TSval=127201309 TSecr=4226906"
